global_id,price,human_price,source,status,date,timestamp
90000386,411155,€ 411.155 k.k.,funda,asking_price,17 juni 2024,2024-06-17T00:00:00+00:00
90000386,401155,€ 401.155 k.k.,funda,asking_price,15 september 2024,2024-09-15T00:00:00+00:00
90000387,321586,€ 321.586 k.k.,funda,asking_price,18 september 2024,2024-09-18T00:00:00+00:00
90000388,542789,€ 542.789 k.k.,funda,asking_price,18 april 2024,2024-04-18T00:00:00+00:00
90000388,512789,€ 512.789 k.k.,funda,asking_price,24 december 2024,2024-12-24T00:00:00+00:00
90000388,502789,€ 502.789 k.k.,funda,asking_price,21 juli 2024,2024-07-21T00:00:00+00:00
90000389,487922,€ 487.922 k.k.,funda,asking_price,3 februari 2024,2024-02-03T00:00:00+00:00
90000390,555382,€ 555.382 k.k.,funda,asking_price,15 juli 2024,2024-07-15T00:00:00+00:00
90000390,515382,€ 515.382 k.k.,funda,asking_price,13 november 2024,2024-11-13T00:00:00+00:00
90000391,331546,€ 331.546 k.k.,funda,asking_price,4 september 2024,2024-09-04T00:00:00+00:00
90000391,311546,€ 311.546 k.k.,funda,asking_price,26 mei 2024,2024-05-26T00:00:00+00:00
90000391,301546,€ 301.546 k.k.,funda,asking_price,10 november 2024,2024-11-10T00:00:00+00:00
90000392,308079,€ 308.079 k.k.,funda,asking_price,8 september 2024,2024-09-08T00:00:00+00:00
90000393,377326,€ 377.326 k.k.,funda,asking_price,22 mei 2024,2024-05-22T00:00:00+00:00
90000394,337060,€ 337.060 k.k.,funda,asking_price,19 januari 2024,2024-01-19T00:00:00+00:00
90000395,385064,€ 385.064 k.k.,funda,asking_price,21 juli 2024,2024-07-21T00:00:00+00:00
90000395,375064,€ 375.064 k.k.,funda,asking_price,5 september 2024,2024-09-05T00:00:00+00:00
90000395,355064,€ 355.064 k.k.,funda,asking_price,6 maart 2024,2024-03-06T00:00:00+00:00
90000396,387541,€ 387.541 k.k.,funda,asking_price,18 november 2024,2024-11-18T00:00:00+00:00
90000396,357541,€ 357.541 k.k.,funda,asking_price,10 februari 2024,2024-02-10T00:00:00+00:00
90000396,347541,€ 347.541 k.k.,funda,asking_price,3 november 2024,2024-11-03T00:00:00+00:00
90000397,413621,€ 413.621 k.k.,funda,asking_price,20 mei 2024,2024-05-20T00:00:00+00:00
90000397,403621,€ 403.621 k.k.,funda,asking_price,7 februari 2024,2024-02-07T00:00:00+00:00
90000397,393621,€ 393.621 k.k.,funda,asking_price,16 juni 2024,2024-06-16T00:00:00+00:00
90000398,379949,€ 379.949 k.k.,funda,asking_price,1 maart 2024,2024-03-01T00:00:00+00:00
90000398,369949,€ 369.949 k.k.,funda,asking_price,8 juni 2024,2024-06-08T00:00:00+00:00
90000398,339949,€ 339.949 k.k.,funda,asking_price,23 april 2024,2024-04-23T00:00:00+00:00
90000399,426917,€ 426.917 k.k.,funda,asking_price,25 juni 2024,2024-06-25T00:00:00+00:00
90000399,386917,€ 386.917 k.k.,funda,asking_price,16 mei 2024,2024-05-16T00:00:00+00:00
90000400,546647,€ 546.647 k.k.,funda,asking_price,21 december 2024,2024-12-21T00:00:00+00:00
90000400,536647,€ 536.647 k.k.,funda,asking_price,24 februari 2024,2024-02-24T00:00:00+00:00
90000400,516647,€ 516.647 k.k.,funda,asking_price,1 februari 2024,2024-02-01T00:00:00+00:00
90000401,371203,€ 371.203 k.k.,funda,asking_price,18 januari 2024,2024-01-18T00:00:00+00:00
90000402,476418,€ 476.418 k.k.,funda,asking_price,25 april 2024,2024-04-25T00:00:00+00:00
90000402,436418,€ 436.418 k.k.,funda,asking_price,24 oktober 2024,2024-10-24T00:00:00+00:00
90000403,360385,€ 360.385 k.k.,funda,asking_price,8 november 2024,2024-11-08T00:00:00+00:00
90000404,351961,€ 351.961 k.k.,funda,asking_price,2 juni 2024,2024-06-02T00:00:00+00:00
90000404,331961,€ 331.961 k.k.,funda,asking_price,25 april 2024,2024-04-25T00:00:00+00:00
90000404,311961,€ 311.961 k.k.,funda,asking_price,8 augustus 2024,2024-08-08T00:00:00+00:00
90000405,440760,€ 440.760 k.k.,funda,asking_price,2 augustus 2024,2024-08-02T00:00:00+00:00
90000405,400760,€ 400.760 k.k.,funda,asking_price,21 januari 2024,2024-01-21T00:00:00+00:00
90000406,503856,€ 503.856 k.k.,funda,asking_price,21 juli 2024,2024-07-21T00:00:00+00:00
90000406,483856,€ 483.856 k.k.,funda,asking_price,12 juli 2024,2024-07-12T00:00:00+00:00
90000407,430363,€ 430.363 k.k.,funda,asking_price,26 augustus 2024,2024-08-26T00:00:00+00:00
90000407,400363,€ 400.363 k.k.,funda,asking_price,20 augustus 2024,2024-08-20T00:00:00+00:00
90000408,355290,€ 355.290 k.k.,funda,asking_price,6 maart 2024,2024-03-06T00:00:00+00:00
90000408,345290,€ 345.290 k.k.,funda,asking_price,12 maart 2024,2024-03-12T00:00:00+00:00
90000408,325290,€ 325.290 k.k.,funda,asking_price,23 oktober 2024,2024-10-23T00:00:00+00:00
90000409,493810,€ 493.810 k.k.,funda,asking_price,7 augustus 2024,2024-08-07T00:00:00+00:00
90000409,453810,€ 453.810 k.k.,funda,asking_price,6 oktober 2024,2024-10-06T00:00:00+00:00
90000410,327239,€ 327.239 k.k.,funda,asking_price,6 januari 2024,2024-01-06T00:00:00+00:00
90000410,317239,€ 317.239 k.k.,funda,asking_price,6 mei 2024,2024-05-06T00:00:00+00:00
90000410,307239,€ 307.239 k.k.,funda,asking_price,13 september 2024,2024-09-13T00:00:00+00:00
90000411,327478,€ 327.478 k.k.,funda,asking_price,6 augustus 2024,2024-08-06T00:00:00+00:00
90000411,287478,€ 287.478 k.k.,funda,asking_price,27 april 2024,2024-04-27T00:00:00+00:00
90000412,458371,€ 458.371 k.k.,funda,asking_price,22 december 2024,2024-12-22T00:00:00+00:00
90000412,448371,€ 448.371 k.k.,funda,asking_price,15 juni 2024,2024-06-15T00:00:00+00:00
90000412,428371,€ 428.371 k.k.,funda,asking_price,19 oktober 2024,2024-10-19T00:00:00+00:00
90000413,358044,€ 358.044 k.k.,funda,asking_price,4 oktober 2024,2024-10-04T00:00:00+00:00
90000413,338044,€ 338.044 k.k.,funda,asking_price,16 maart 2024,2024-03-16T00:00:00+00:00
90000413,318044,€ 318.044 k.k.,funda,asking_price,20 oktober 2024,2024-10-20T00:00:00+00:00
90000414,309429,€ 309.429 k.k.,funda,asking_price,21 november 2024,2024-11-21T00:00:00+00:00
90000414,299429,€ 299.429 k.k.,funda,asking_price,17 juli 2024,2024-07-17T00:00:00+00:00
90000414,289429,€ 289.429 k.k.,funda,asking_price,12 juli 2024,2024-07-12T00:00:00+00:00
90000415,481977,€ 481.977 k.k.,funda,asking_price,5 juli 2024,2024-07-05T00:00:00+00:00
90000415,471977,€ 471.977 k.k.,funda,asking_price,16 mei 2024,2024-05-16T00:00:00+00:00
90000416,427535,€ 427.535 k.k.,funda,asking_price,23 januari 2024,2024-01-23T00:00:00+00:00
90000416,407535,€ 407.535 k.k.,funda,asking_price,26 december 2024,2024-12-26T00:00:00+00:00
90000417,363311,€ 363.311 k.k.,funda,asking_price,26 december 2024,2024-12-26T00:00:00+00:00
90000418,458451,€ 458.451 k.k.,funda,asking_price,12 oktober 2024,2024-10-12T00:00:00+00:00
90000418,418451,€ 418.451 k.k.,funda,asking_price,9 oktober 2024,2024-10-09T00:00:00+00:00
90000419,431476,€ 431.476 k.k.,funda,asking_price,10 mei 2024,2024-05-10T00:00:00+00:00
90000419,391476,€ 391.476 k.k.,funda,asking_price,12 oktober 2024,2024-10-12T00:00:00+00:00
90000420,296217,€ 296.217 k.k.,funda,asking_price,26 augustus 2024,2024-08-26T00:00:00+00:00
90000421,494939,€ 494.939 k.k.,funda,asking_price,21 juli 2024,2024-07-21T00:00:00+00:00
90000421,484939,€ 484.939 k.k.,funda,asking_price,26 januari 2024,2024-01-26T00:00:00+00:00
90000421,474939,€ 474.939 k.k.,funda,asking_price,27 februari 2024,2024-02-27T00:00:00+00:00
90000422,343967,€ 343.967 k.k.,funda,asking_price,2 oktober 2024,2024-10-02T00:00:00+00:00
90000422,333967,€ 333.967 k.k.,funda,asking_price,13 december 2024,2024-12-13T00:00:00+00:00
90000423,421623,€ 421.623 k.k.,funda,asking_price,16 november 2024,2024-11-16T00:00:00+00:00
90000424,339974,€ 339.974 k.k.,funda,asking_price,17 oktober 2024,2024-10-17T00:00:00+00:00
90000425,274453,€ 274.453 k.k.,funda,asking_price,1 november 2024,2024-11-01T00:00:00+00:00
90000426,460547,€ 460.547 k.k.,funda,asking_price,1 september 2024,2024-09-01T00:00:00+00:00
90000426,440547,€ 440.547 k.k.,funda,asking_price,23 december 2024,2024-12-23T00:00:00+00:00
90000427,512517,€ 512.517 k.k.,funda,asking_price,7 oktober 2024,2024-10-07T00:00:00+00:00
90000427,502517,€ 502.517 k.k.,funda,asking_price,13 augustus 2024,2024-08-13T00:00:00+00:00
90000427,482517,€ 482.517 k.k.,funda,asking_price,1 oktober 2024,2024-10-01T00:00:00+00:00
90000428,406902,€ 406.902 k.k.,funda,asking_price,9 september 2024,2024-09-09T00:00:00+00:00
90000428,396902,€ 396.902 k.k.,funda,asking_price,27 september 2024,2024-09-27T00:00:00+00:00
90000429,431780,€ 431.780 k.k.,funda,asking_price,15 november 2024,2024-11-15T00:00:00+00:00
90000429,391780,€ 391.780 k.k.,funda,asking_price,28 oktober 2024,2024-10-28T00:00:00+00:00
90000430,501741,€ 501.741 k.k.,funda,asking_price,12 juli 2024,2024-07-12T00:00:00+00:00
90000430,491741,€ 491.741 k.k.,funda,asking_price,18 september 2024,2024-09-18T00:00:00+00:00
90000430,471741,€ 471.741 k.k.,funda,asking_price,23 januari 2024,2024-01-23T00:00:00+00:00
90000431,480239,€ 480.239 k.k.,funda,asking_price,6 september 2024,2024-09-06T00:00:00+00:00
90000432,352915,€ 352.915 k.k.,funda,asking_price,7 december 2024,2024-12-07T00:00:00+00:00
90000432,332915,€ 332.915 k.k.,funda,asking_price,24 april 2024,2024-04-24T00:00:00+00:00
90000432,312915,€ 312.915 k.k.,funda,asking_price,28 april 2024,2024-04-28T00:00:00+00:00
90000433,358330,€ 358.330 k.k.,funda,asking_price,3 februari 2024,2024-02-03T00:00:00+00:00
90000434,306079,€ 306.079 k.k.,funda,asking_price,19 augustus 2024,2024-08-19T00:00:00+00:00
90000434,276079,€ 276.079 k.k.,funda,asking_price,16 mei 2024,2024-05-16T00:00:00+00:00
90000435,389301,€ 389.301 k.k.,funda,asking_price,26 september 2024,2024-09-26T00:00:00+00:00
90000435,379301,€ 379.301 k.k.,funda,asking_price,16 juli 2024,2024-07-16T00:00:00+00:00
90000435,369301,€ 369.301 k.k.,funda,asking_price,2 september 2024,2024-09-02T00:00:00+00:00
90000436,424851,€ 424.851 k.k.,funda,asking_price,1 december 2024,2024-12-01T00:00:00+00:00
90000436,414851,€ 414.851 k.k.,funda,asking_price,22 januari 2024,2024-01-22T00:00:00+00:00
90000436,384851,€ 384.851 k.k.,funda,asking_price,13 april 2024,2024-04-13T00:00:00+00:00
90000437,408802,€ 408.802 k.k.,funda,asking_price,16 mei 2024,2024-05-16T00:00:00+00:00
90000438,488687,€ 488.687 k.k.,funda,asking_price,15 mei 2024,2024-05-15T00:00:00+00:00
90000438,448687,€ 448.687 k.k.,funda,asking_price,19 maart 2024,2024-03-19T00:00:00+00:00
90000439,453957,€ 453.957 k.k.,funda,asking_price,14 september 2024,2024-09-14T00:00:00+00:00
90000440,388990,€ 388.990 k.k.,funda,asking_price,16 juli 2024,2024-07-16T00:00:00+00:00
90000441,444980,€ 444.980 k.k.,funda,asking_price,9 mei 2024,2024-05-09T00:00:00+00:00
90000441,404980,€ 404.980 k.k.,funda,asking_price,28 september 2024,2024-09-28T00:00:00+00:00
90000442,488337,€ 488.337 k.k.,funda,asking_price,24 augustus 2024,2024-08-24T00:00:00+00:00
90000442,478337,€ 478.337 k.k.,funda,asking_price,9 juni 2024,2024-06-09T00:00:00+00:00
90000443,365214,€ 365.214 k.k.,funda,asking_price,28 juni 2024,2024-06-28T00:00:00+00:00
90000443,355214,€ 355.214 k.k.,funda,asking_price,20 november 2024,2024-11-20T00:00:00+00:00
90000444,340754,€ 340.754 k.k.,funda,asking_price,17 november 2024,2024-11-17T00:00:00+00:00
90000444,310754,€ 310.754 k.k.,funda,asking_price,25 augustus 2024,2024-08-25T00:00:00+00:00
90000445,386569,€ 386.569 k.k.,funda,asking_price,21 maart 2024,2024-03-21T00:00:00+00:00
90000446,305738,€ 305.738 k.k.,funda,asking_price,11 juni 2024,2024-06-11T00:00:00+00:00
90000446,285738,€ 285.738 k.k.,funda,asking_price,10 november 2024,2024-11-10T00:00:00+00:00
90000447,509727,€ 509.727 k.k.,funda,asking_price,28 maart 2024,2024-03-28T00:00:00+00:00
90000447,489727,€ 489.727 k.k.,funda,asking_price,5 januari 2024,2024-01-05T00:00:00+00:00
90000447,469727,€ 469.727 k.k.,funda,asking_price,8 december 2024,2024-12-08T00:00:00+00:00
90000448,330200,€ 330.200 k.k.,funda,asking_price,3 februari 2024,2024-02-03T00:00:00+00:00
90000448,320200,€ 320.200 k.k.,funda,asking_price,18 augustus 2024,2024-08-18T00:00:00+00:00
90000449,312244,€ 312.244 k.k.,funda,asking_price,13 november 2024,2024-11-13T00:00:00+00:00
90000449,302244,€ 302.244 k.k.,funda,asking_price,8 mei 2024,2024-05-08T00:00:00+00:00
90000449,292244,€ 292.244 k.k.,funda,asking_price,24 april 2024,2024-04-24T00:00:00+00:00
90000450,312489,€ 312.489 k.k.,funda,asking_price,28 augustus 2024,2024-08-28T00:00:00+00:00
90000450,302489,€ 302.489 k.k.,funda,asking_price,9 september 2024,2024-09-09T00:00:00+00:00
90000450,272489,€ 272.489 k.k.,funda,asking_price,15 september 2024,2024-09-15T00:00:00+00:00
90000451,509882,€ 509.882 k.k.,funda,asking_price,21 september 2024,2024-09-21T00:00:00+00:00
90000451,469882,€ 469.882 k.k.,funda,asking_price,18 november 2024,2024-11-18T00:00:00+00:00
90000452,555949,€ 555.949 k.k.,funda,asking_price,14 juni 2024,2024-06-14T00:00:00+00:00
90000452,525949,€ 525.949 k.k.,funda,asking_price,5 mei 2024,2024-05-05T00:00:00+00:00
90000453,415147,€ 415.147 k.k.,funda,asking_price,16 december 2024,2024-12-16T00:00:00+00:00
90000453,405147,€ 405.147 k.k.,funda,asking_price,10 augustus 2024,2024-08-10T00:00:00+00:00
90000454,405611,€ 405.611 k.k.,funda,asking_price,18 juli 2024,2024-07-18T00:00:00+00:00
90000454,395611,€ 395.611 k.k.,funda,asking_price,13 juli 2024,2024-07-13T00:00:00+00:00
90000454,375611,€ 375.611 k.k.,funda,asking_price,6 april 2024,2024-04-06T00:00:00+00:00
90000455,425687,€ 425.687 k.k.,funda,asking_price,25 september 2024,2024-09-25T00:00:00+00:00
90000456,423240,€ 423.240 k.k.,funda,asking_price,5 maart 2024,2024-03-05T00:00:00+00:00
90000457,518624,€ 518.624 k.k.,funda,asking_price,1 juni 2024,2024-06-01T00:00:00+00:00
90000457,498624,€ 498.624 k.k.,funda,asking_price,2 maart 2024,2024-03-02T00:00:00+00:00
90000458,522484,€ 522.484 k.k.,funda,asking_price,5 februari 2024,2024-02-05T00:00:00+00:00
90000458,512484,€ 512.484 k.k.,funda,asking_price,16 januari 2024,2024-01-16T00:00:00+00:00
90000458,502484,€ 502.484 k.k.,funda,asking_price,11 april 2024,2024-04-11T00:00:00+00:00
90000459,436552,€ 436.552 k.k.,funda,asking_price,3 juni 2024,2024-06-03T00:00:00+00:00
90000460,438246,€ 438.246 k.k.,funda,asking_price,27 mei 2024,2024-05-27T00:00:00+00:00
90000461,400263,€ 400.263 k.k.,funda,asking_price,2 december 2024,2024-12-02T00:00:00+00:00
90000461,380263,€ 380.263 k.k.,funda,asking_price,15 april 2024,2024-04-15T00:00:00+00:00
90000462,447006,€ 447.006 k.k.,funda,asking_price,21 maart 2024,2024-03-21T00:00:00+00:00
90000462,417006,€ 417.006 k.k.,funda,asking_price,2 december 2024,2024-12-02T00:00:00+00:00
90000463,429483,€ 429.483 k.k.,funda,asking_price,21 april 2024,2024-04-21T00:00:00+00:00
90000463,419483,€ 419.483 k.k.,funda,asking_price,11 juli 2024,2024-07-11T00:00:00+00:00
90000463,409483,€ 409.483 k.k.,funda,asking_price,6 januari 2024,2024-01-06T00:00:00+00:00
90000464,357340,€ 357.340 k.k.,funda,asking_price,25 juni 2024,2024-06-25T00:00:00+00:00
90000464,337340,€ 337.340 k.k.,funda,asking_price,8 februari 2024,2024-02-08T00:00:00+00:00
90000464,317340,€ 317.340 k.k.,funda,asking_price,16 maart 2024,2024-03-16T00:00:00+00:00
90000465,350742,€ 350.742 k.k.,funda,asking_price,18 december 2024,2024-12-18T00:00:00+00:00
90000465,330742,€ 330.742 k.k.,funda,asking_price,5 februari 2024,2024-02-05T00:00:00+00:00
90000466,546163,€ 546.163 k.k.,funda,asking_price,13 december 2024,2024-12-13T00:00:00+00:00
90000466,536163,€ 536.163 k.k.,funda,asking_price,24 juni 2024,2024-06-24T00:00:00+00:00
90000466,526163,€ 526.163 k.k.,funda,asking_price,9 maart 2024,2024-03-09T00:00:00+00:00
90000467,497724,€ 497.724 k.k.,funda,asking_price,6 oktober 2024,2024-10-06T00:00:00+00:00
90000468,460364,€ 460.364 k.k.,funda,asking_price,5 september 2024,2024-09-05T00:00:00+00:00
90000469,355188,€ 355.188 k.k.,funda,asking_price,20 januari 2024,2024-01-20T00:00:00+00:00
90000469,335188,€ 335.188 k.k.,funda,asking_price,25 juni 2024,2024-06-25T00:00:00+00:00
90000469,315188,€ 315.188 k.k.,funda,asking_price,8 oktober 2024,2024-10-08T00:00:00+00:00
90000470,529708,€ 529.708 k.k.,funda,asking_price,22 september 2024,2024-09-22T00:00:00+00:00
90000471,429567,€ 429.567 k.k.,funda,asking_price,17 februari 2024,2024-02-17T00:00:00+00:00
90000471,409567,€ 409.567 k.k.,funda,asking_price,3 november 2024,2024-11-03T00:00:00+00:00
90000471,399567,€ 399.567 k.k.,funda,asking_price,27 januari 2024,2024-01-27T00:00:00+00:00
90000472,365231,€ 365.231 k.k.,funda,asking_price,21 oktober 2024,2024-10-21T00:00:00+00:00
90000473,469743,€ 469.743 k.k.,funda,asking_price,8 juni 2024,2024-06-08T00:00:00+00:00
90000474,437698,€ 437.698 k.k.,funda,asking_price,18 juni 2024,2024-06-18T00:00:00+00:00
90000475,540913,€ 540.913 k.k.,funda,asking_price,3 december 2024,2024-12-03T00:00:00+00:00
90000475,530913,€ 530.913 k.k.,funda,asking_price,3 mei 2024,2024-05-03T00:00:00+00:00
90000476,395559,€ 395.559 k.k.,funda,asking_price,17 april 2024,2024-04-17T00:00:00+00:00
90000476,375559,€ 375.559 k.k.,funda,asking_price,8 november 2024,2024-11-08T00:00:00+00:00
90000477,382659,€ 382.659 k.k.,funda,asking_price,22 december 2024,2024-12-22T00:00:00+00:00
90000477,372659,€ 372.659 k.k.,funda,asking_price,4 juli 2024,2024-07-04T00:00:00+00:00
90000477,342659,€ 342.659 k.k.,funda,asking_price,26 maart 2024,2024-03-26T00:00:00+00:00
90000478,396465,€ 396.465 k.k.,funda,asking_price,18 juni 2024,2024-06-18T00:00:00+00:00
90000478,386465,€ 386.465 k.k.,funda,asking_price,28 juni 2024,2024-06-28T00:00:00+00:00
90000478,356465,€ 356.465 k.k.,funda,asking_price,14 juni 2024,2024-06-14T00:00:00+00:00
90000479,462625,€ 462.625 k.k.,funda,asking_price,25 juli 2024,2024-07-25T00:00:00+00:00
90000480,315051,€ 315.051 k.k.,funda,asking_price,20 mei 2024,2024-05-20T00:00:00+00:00
90000481,316721,€ 316.721 k.k.,funda,asking_price,28 april 2024,2024-04-28T00:00:00+00:00
90000482,480139,€ 480.139 k.k.,funda,asking_price,15 januari 2024,2024-01-15T00:00:00+00:00
90000482,470139,€ 470.139 k.k.,funda,asking_price,5 juni 2024,2024-06-05T00:00:00+00:00
90000482,460139,€ 460.139 k.k.,funda,asking_price,9 maart 2024,2024-03-09T00:00:00+00:00
90000483,527618,€ 527.618 k.k.,funda,asking_price,13 oktober 2024,2024-10-13T00:00:00+00:00
90000484,390325,€ 390.325 k.k.,funda,asking_price,24 januari 2024,2024-01-24T00:00:00+00:00
90000484,370325,€ 370.325 k.k.,funda,asking_price,13 oktober 2024,2024-10-13T00:00:00+00:00
90000484,360325,€ 360.325 k.k.,funda,asking_price,25 februari 2024,2024-02-25T00:00:00+00:00
90000485,424188,€ 424.188 k.k.,funda,asking_price,21 december 2024,2024-12-21T00:00:00+00:00
90000486,394897,€ 394.897 k.k.,funda,asking_price,18 juni 2024,2024-06-18T00:00:00+00:00
90000487,531589,€ 531.589 k.k.,funda,asking_price,19 oktober 2024,2024-10-19T00:00:00+00:00
90000487,491589,€ 491.589 k.k.,funda,asking_price,3 september 2024,2024-09-03T00:00:00+00:00
90000488,413124,€ 413.124 k.k.,funda,asking_price,13 september 2024,2024-09-13T00:00:00+00:00
90000488,403124,€ 403.124 k.k.,funda,asking_price,3 mei 2024,2024-05-03T00:00:00+00:00
90000489,534762,€ 534.762 k.k.,funda,asking_price,13 augustus 2024,2024-08-13T00:00:00+00:00
90000489,514762,€ 514.762 k.k.,funda,asking_price,19 november 2024,2024-11-19T00:00:00+00:00
90000490,379551,€ 379.551 k.k.,funda,asking_price,25 mei 2024,2024-05-25T00:00:00+00:00
90000491,453418,€ 453.418 k.k.,funda,asking_price,11 april 2024,2024-04-11T00:00:00+00:00
90000491,423418,€ 423.418 k.k.,funda,asking_price,20 juni 2024,2024-06-20T00:00:00+00:00
90000492,516538,€ 516.538 k.k.,funda,asking_price,27 januari 2024,2024-01-27T00:00:00+00:00
90000492,496538,€ 496.538 k.k.,funda,asking_price,7 april 2024,2024-04-07T00:00:00+00:00
90000492,476538,€ 476.538 k.k.,funda,asking_price,12 november 2024,2024-11-12T00:00:00+00:00
90000493,508876,€ 508.876 k.k.,funda,asking_price,5 oktober 2024,2024-10-05T00:00:00+00:00
90000494,432980,€ 432.980 k.k.,funda,asking_price,7 juni 2024,2024-06-07T00:00:00+00:00
90000495,461622,€ 461.622 k.k.,funda,asking_price,19 juli 2024,2024-07-19T00:00:00+00:00
90000495,451622,€ 451.622 k.k.,funda,asking_price,17 november 2024,2024-11-17T00:00:00+00:00
90000495,441622,€ 441.622 k.k.,funda,asking_price,9 januari 2024,2024-01-09T00:00:00+00:00
90000496,396114,€ 396.114 k.k.,funda,asking_price,13 februari 2024,2024-02-13T00:00:00+00:00
90000496,386114,€ 386.114 k.k.,funda,asking_price,9 november 2024,2024-11-09T00:00:00+00:00
90000497,426324,€ 426.324 k.k.,funda,asking_price,16 juni 2024,2024-06-16T00:00:00+00:00
90000497,416324,€ 416.324 k.k.,funda,asking_price,18 oktober 2024,2024-10-18T00:00:00+00:00
90000498,501769,€ 501.769 k.k.,funda,asking_price,17 april 2024,2024-04-17T00:00:00+00:00
90000499,435906,€ 435.906 k.k.,funda,asking_price,10 november 2024,2024-11-10T00:00:00+00:00
90000499,405906,€ 405.906 k.k.,funda,asking_price,17 april 2024,2024-04-17T00:00:00+00:00
90000500,558610,€ 558.610 k.k.,funda,asking_price,11 maart 2024,2024-03-11T00:00:00+00:00
90000500,548610,€ 548.610 k.k.,funda,asking_price,22 juli 2024,2024-07-22T00:00:00+00:00
90000500,528610,€ 528.610 k.k.,funda,asking_price,3 maart 2024,2024-03-03T00:00:00+00:00
